"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2022","8.9800","9.3800","9.7000","8.9100","3.38M","-4.26%"
"07/07/2022","9.3800","8.9000","9.5700","8.6900","3.99M","5.39%"
"07/06/2022","8.9000","8.9300","9.4100","8.7700","5.52M","-0.34%"
"07/05/2022","8.9300","8.7500","9.3000","8.4000","5.89M","2.06%"
"07/04/2022","8.7500","8.0900","8.9100","7.8600","3.79M","8.16%"
"07/03/2022","8.0900","8.0600","8.3100","7.7800","3.45M","0.25%"
"07/02/2022","8.0700","8.1000","8.3300","7.9300","3.86M","-0.25%"
"07/01/2022","8.0900","7.5600","8.3700","7.2000","7.40M","7.01%"
"06/30/2022","7.5600","7.4100","7.6300","6.9100","5.31M","2.30%"
"06/29/2022","7.3900","7.3400","7.5100","7.0400","4.24M","0.54%"
"06/28/2022","7.3500","7.7800","8.0000","7.2800","4.55M","-5.41%"
"06/27/2022","7.7700","8.0600","8.6000","7.7500","3.36M","-3.60%"
"06/26/2022","8.0600","8.6600","8.7500","8.0200","3.25M","-7.04%"
"06/25/2022","8.6700","8.2700","8.6900","8.0000","3.24M","5.09%"
"06/24/2022","8.2500","8.1400","8.5800","7.9600","4.92M","1.60%"
"06/23/2022","8.1200","7.0700","8.1800","7.0700","6.00M","15.34%"
"06/22/2022","7.0400","6.9600","7.6000","6.5700","6.28M","1.15%"
"06/21/2022","6.9600","6.8100","7.2000","6.6700","3.39M","2.50%"
"06/20/2022","6.7900","6.7800","6.9700","6.5000","2.96M","0.15%"
"06/19/2022","6.7800","6.0900","6.8500","5.8700","4.61M","11.51%"
"06/18/2022","6.0800","6.3700","6.5100","5.5500","5.13M","-4.70%"
"06/17/2022","6.3800","6.3500","6.5900","6.2500","2.87M","0.63%"
"06/16/2022","6.3400","7.3400","7.4900","6.1800","4.62M","-13.51%"
"06/15/2022","7.3300","6.3600","7.3300","5.9300","9.51M","14.89%"
"06/14/2022","6.3800","6.4700","6.7700","5.9500","6.14M","-1.85%"
"06/13/2022","6.5000","7.0700","7.1900","5.8800","9.78M","-8.19%"
"06/12/2022","7.0800","7.5500","7.7300","6.9200","5.21M","-6.23%"
"06/11/2022","7.5500","8.0900","8.3500","7.3800","3.15M","-6.79%"
"06/10/2022","8.1000","8.7700","9.0000","8.0600","3.67M","-7.85%"
"06/09/2022","8.7900","8.7600","9.1800","8.6500","2.50M","0.34%"
"06/08/2022","8.7600","9.2000","9.4200","8.6900","3.14M","-4.78%"
"06/07/2022","9.2000","9.4700","9.4800","8.5800","4.92M","-2.75%"
"06/06/2022","9.4600","9.1700","9.7600","9.1600","2.63M","2.94%"
"06/05/2022","9.1900","9.2500","9.3800","9.0400","1.28M","-0.65%"
"06/04/2022","9.2500","9.2000","9.2800","8.9200","1.54M","0.65%"
"06/03/2022","9.1900","9.6400","9.6900","8.9500","2.58M","-4.67%"
"06/02/2022","9.6400","9.3500","9.7000","9.1900","2.84M","3.32%"
"06/01/2022","9.3300","10.3200","10.5000","9.1500","4.13M","-9.59%"
"05/31/2022","10.3200","10.5100","10.8200","10.0600","3.96M","-1.71%"
"05/30/2022","10.5000","9.6000","10.5900","9.5000","3.99M","9.49%"
"05/29/2022","9.5900","9.4100","9.6700","9.1600","2.27M","1.80%"
"05/28/2022","9.4200","9.2700","9.6700","9.1800","2.67M","1.84%"
"05/27/2022","9.2500","9.6300","9.8900","9.0700","5.06M","-3.85%"
"05/26/2022","9.6200","10.7300","10.9100","9.2500","7.15M","-10.43%"
"05/25/2022","10.7400","11.0900","11.3800","10.6200","3.14M","-3.24%"
"05/24/2022","11.1000","11.1500","11.3800","10.4500","4.14M","-0.27%"
"05/23/2022","11.1300","11.4000","12.3100","10.9800","4.66M","-2.45%"
"05/22/2022","11.4100","11.0600","11.5800","10.9300","2.57M","3.16%"
"05/21/2022","11.0600","11.2100","11.4900","10.7900","3.22M","-1.25%"
"05/20/2022","11.2000","10.8400","12.2000","10.7700","10.02M","3.32%"
"05/19/2022","10.8400","10.1100","10.9600","9.8300","2.77M","7.43%"
"05/18/2022","10.0900","11.4500","11.7700","10.0300","4.07M","-11.95%"
"05/17/2022","11.4600","11.0700","11.9100","10.7800","3.47M","3.62%"
"05/16/2022","11.0600","12.3500","12.4700","10.9600","6.61M","-10.66%"
"05/15/2022","12.3800","10.7800","12.4600","10.3400","4.66M","14.84%"
"05/14/2022","10.7800","10.3900","11.0700","9.5800","4.32M","4.46%"
"05/13/2022","10.3200","9.6600","11.6400","9.0500","10.83M","6.83%"
"05/12/2022","9.6600","10.8300","11.4900","8.5900","16.91M","-10.14%"
"05/11/2022","10.7500","13.5300","13.9900","9.2900","18.71M","-20.84%"
"05/10/2022","13.5800","12.4600","15.2500","12.0100","12.25M","8.81%"
"05/09/2022","12.4800","15.7200","15.9900","12.3900","8.23M","-20.56%"
"05/08/2022","15.7100","16.4400","16.5200","15.5700","2.91M","-4.44%"
"05/07/2022","16.4400","17.6700","17.6900","16.0500","2.75M","-6.96%"
"05/06/2022","17.6700","17.8700","17.9800","17.1300","3.19M","-0.90%"
"05/05/2022","17.8300","19.9300","20.3100","17.4300","4.95M","-10.45%"
"05/04/2022","19.9100","17.5800","20.0400","17.4900","3.56M","13.38%"
"05/03/2022","17.5600","17.8100","18.9700","17.4600","3.16M","-1.40%"
"05/02/2022","17.8100","18.0100","18.3500","17.2300","3.44M","-1.06%"
"05/01/2022","18.0000","17.8700","18.6700","17.5900","2.98M","0.73%"
"04/30/2022","17.8700","19.4500","19.5800","17.2900","3.23M","-8.03%"
"04/29/2022","19.4300","20.7500","20.8800","19.2800","2.87M","-6.36%"
"04/28/2022","20.7500","21.4400","21.4600","20.4500","2.80M","-3.22%"
"04/27/2022","21.4400","20.3000","21.8600","20.1500","3.26M","5.51%"
"04/26/2022","20.3200","22.1300","22.2800","20.0000","2.70M","-8.18%"
"04/25/2022","22.1300","22.3200","22.3600","20.8300","3.02M","-0.72%"
"04/24/2022","22.2900","23.2000","23.3000","22.2900","1.25M","-3.92%"
"04/23/2022","23.2000","23.0800","23.4900","22.7600","1.01M","0.43%"
"04/22/2022","23.1000","23.3100","23.8500","22.9000","1.83M","-0.90%"
"04/21/2022","23.3100","24.2800","24.9500","22.9300","2.22M","-3.92%"
"04/20/2022","24.2600","24.6600","25.0900","24.0300","1.76M","-1.62%"
"04/19/2022","24.6600","24.0800","24.7200","23.7600","1.81M","2.45%"
"04/18/2022","24.0700","23.2000","24.1300","22.4600","2.67M","3.71%"
"04/17/2022","23.2100","24.2000","24.4800","23.1100","1.09M","-4.01%"
"04/16/2022","24.1800","24.1200","24.4300","23.8700","830.93K","0.33%"
"04/15/2022","24.1000","23.9400","24.3700","23.8000","1.22M","0.58%"
"04/14/2022","23.9600","24.6900","25.1500","23.7500","2.13M","-3.00%"
"04/13/2022","24.7000","24.6300","25.2100","24.1300","1.75M","0.37%"
"04/12/2022","24.6100","23.8700","25.4500","23.7000","2.57M","3.23%"
"04/11/2022","23.8400","26.4400","26.5800","23.3400","3.26M","-10.04%"
"04/10/2022","26.5000","27.2800","27.4200","26.4400","1.09M","-2.79%"
"04/09/2022","27.2600","26.8800","27.4100","26.6300","1.35M","1.45%"
"04/08/2022","26.8700","27.6600","28.9500","26.6500","3.19M","-3.00%"
"04/07/2022","27.7000","26.9200","27.9000","26.3400","2.26M","2.97%"
"04/06/2022","26.9000","29.2600","29.4200","26.7400","3.95M","-8.19%"
"04/05/2022","29.3000","30.8700","31.2100","29.2100","3.73M","-5.02%"
"04/04/2022","30.8500","31.9200","32.5100","30.0800","3.87M","-3.50%"
"04/03/2022","31.9700","31.3000","33.2600","30.5500","5.78M","2.14%"
"04/02/2022","31.3000","29.3800","32.5500","29.2800","5.85M","6.43%"
"04/01/2022","29.4100","28.9400","29.6600","27.7200","2.80M","1.73%"
"03/31/2022","28.9100","29.9900","31.3100","28.4800","4.85M","-3.76%"
"03/30/2022","30.0400","30.2200","31.3000","29.3400","3.94M","-0.56%"
"03/29/2022","30.2100","29.3400","31.6500","29.3400","4.91M","3.00%"
"03/28/2022","29.3300","29.9600","31.4800","29.2200","4.38M","-2.10%"
"03/27/2022","29.9600","28.7800","29.9600","28.1100","1.84M","3.99%"
"03/26/2022","28.8100","28.1200","28.9600","28.0000","1.35M","2.45%"
"03/25/2022","28.1200","29.2700","29.9700","27.7600","3.57M","-3.93%"
"03/24/2022","29.2700","28.2700","29.4400","28.0100","3.70M","3.72%"
"03/23/2022","28.2200","28.0200","28.3100","27.2400","2.84M","0.71%"
"03/22/2022","28.0200","27.9200","28.9400","27.6600","3.17M","0.36%"
"03/21/2022","27.9200","27.8600","28.3800","27.5800","1.78M","0.29%"
"03/20/2022","27.8400","28.6400","28.8200","27.5000","1.54M","-2.83%"
"03/19/2022","28.6500","28.6400","29.4100","28.3500","2.55M","0.14%"
"03/18/2022","28.6100","28.1700","28.7700","27.2200","81.37M","1.60%"
"03/17/2022","28.1600","28.9500","29.0100","28.0900","63.73M","-2.76%"
"03/16/2022","28.9600","26.9000","29.0500","26.5400","114.12M","7.70%"
"03/15/2022","26.8900","26.8200","27.7500","26.1800","82.68M","0.19%"
"03/14/2022","26.8400","26.2100","27.1600","25.7900","59.34M","2.25%"
"03/13/2022","26.2500","27.2100","27.5200","25.9900","52.49M","-3.53%"
"03/12/2022","27.2100","27.4600","28.2600","27.1800","29.44M","-0.95%"
"03/11/2022","27.4700","27.9600","28.4700","26.9900","72.50M","-1.96%"
"03/10/2022","28.0200","30.1200","30.3300","27.5100","109.31M","-6.69%"
"03/09/2022","30.0300","27.8600","31.2900","27.7900","134.50M","7.71%"
"03/08/2022","27.8800","28.3600","29.2800","27.3600","114.03M","-1.52%"
"03/07/2022","28.3100","28.1400","29.4800","27.1400","138.93M","0.68%"
"03/06/2022","28.1200","30.8100","30.9300","27.9600","89.86M","-9.03%"
"03/05/2022","30.9100","30.4400","31.6600","29.6200","117.15M","1.48%"
"03/04/2022","30.4600","33.9200","34.6400","30.2800","210.16M","-10.52%"
"03/03/2022","34.0400","32.2100","34.3700","31.2800","7.29M","5.58%"
"03/02/2022","32.2400","31.1300","32.7900","29.9100","5.89M","3.53%"
"03/01/2022","31.1400","31.3600","33.0100","30.2200","5.55M","-0.83%"
"02/28/2022","31.4000","26.7600","31.7100","26.3800","5.93M","17.34%"
"02/27/2022","26.7600","29.9000","29.9000","26.3300","4.27M","-10.20%"
"02/26/2022","29.8000","27.2500","30.3100","27.1500","4.43M","9.36%"
"02/25/2022","27.2500","24.9300","27.4400","24.2700","3.64M","9.61%"
"02/24/2022","24.8600","25.1600","25.5100","21.5900","7.60M","-1.04%"
"02/23/2022","25.1200","24.8100","26.9000","24.5900","3.56M","1.29%"
"02/22/2022","24.8000","23.8200","24.9700","23.0800","3.48M","4.20%"
"02/21/2022","23.8000","26.0800","27.2900","23.6500","4.89M","-8.60%"
"02/20/2022","26.0400","26.6800","26.8500","25.4600","2.53M","-2.36%"
"02/19/2022","26.6700","26.8400","27.4000","26.1200","1.43M","-0.63%"
"02/18/2022","26.8400","28.0600","29.0200","26.7500","3.68M","-4.35%"
"02/17/2022","28.0600","28.4900","30.8000","27.5500","5.88M","-1.27%"
"02/16/2022","28.4200","28.9900","29.1700","27.6300","1.94M","-1.80%"
"02/15/2022","28.9400","27.2600","29.2100","27.2600","2.68M","6.63%"
"02/14/2022","27.1400","26.1800","27.4200","25.4100","2.47M","3.67%"
"02/13/2022","26.1800","27.0100","27.6100","25.9100","1.72M","-3.14%"
"02/12/2022","27.0300","26.5600","28.3000","26.0400","2.89M","1.62%"
"02/11/2022","26.6000","29.1300","29.3500","26.2300","2.85M","-8.50%"
"02/10/2022","29.0700","30.9200","31.2400","28.7000","4.06M","-5.98%"
"02/09/2022","30.9200","30.3900","31.4600","29.5900","2.60M","1.78%"
"02/08/2022","30.3800","31.6400","32.5700","29.7500","4.04M","-3.89%"
"02/07/2022","31.6100","31.2700","33.1600","30.5100","4.61M","1.02%"
"02/06/2022","31.2900","30.8400","31.9600","30.1700","3.04M","1.86%"
"02/05/2022","30.7200","31.0300","32.2500","30.0000","3.65M","-1.22%"
"02/04/2022","31.1000","29.6500","31.3600","28.5600","6.05M","5.10%"
"02/03/2022","29.5900","26.2800","29.7300","25.6000","4.78M","12.38%"
"02/02/2022","26.3300","28.9000","28.9900","26.1300","3.25M","-8.70%"
"02/01/2022","28.8400","28.0500","29.8100","27.8100","3.99M","2.82%"
"01/31/2022","28.0500","27.2400","28.9300","25.5400","4.06M","3.20%"
"01/30/2022","27.1800","29.0900","29.1600","26.4200","3.48M","-6.47%"
"01/29/2022","29.0600","29.3700","30.2200","28.3900","3.59M","-1.42%"
"01/28/2022","29.4800","30.0200","30.2600","27.7200","5.48M","-1.93%"
"01/27/2022","30.0600","32.3800","32.9100","28.6300","7.09M","-6.99%"
"01/26/2022","32.3200","35.8600","36.2400","31.2600","10.67M","-9.95%"
"01/25/2022","35.8900","36.0400","37.1300","34.7900","8.58M","-0.22%"
"01/24/2022","35.9700","34.4800","37.0100","29.9000","16.06M","3.90%"
"01/23/2022","34.6200","29.3200","34.6800","29.1500","9.19M","18.08%"
"01/22/2022","29.3200","34.5300","35.0200","27.4100","10.07M","-15.26%"
"01/21/2022","34.6000","38.9400","41.0200","32.2400","12.84M","-11.64%"
"01/20/2022","39.1600","37.1000","42.0900","36.9900","7.07M","5.81%"
"01/19/2022","37.0100","38.2400","38.8200","35.4100","3.95M","-3.39%"
"01/18/2022","38.3100","39.1500","40.0500","36.2700","4.98M","-2.12%"
"01/17/2022","39.1400","43.7100","44.4900","38.0000","5.38M","-10.33%"
"01/16/2022","43.6500","39.1000","43.8000","38.8700","4.31M","11.49%"
"01/15/2022","39.1500","40.5200","40.9000","39.1400","2.99M","-3.14%"
"01/14/2022","40.4200","37.5900","40.8000","36.7300","4.88M","7.64%"
"01/13/2022","37.5500","40.1500","41.2200","37.4700","5.38M","-6.57%"
"01/12/2022","40.1900","38.6900","42.3200","38.6800","6.57M","3.93%"
"01/11/2022","38.6700","37.9400","39.8300","36.1900","6.84M","1.98%"
"01/10/2022","37.9200","34.9200","38.1300","32.9400","9.36M","8.37%"
"01/09/2022","34.9900","35.8600","38.0400","34.1400","6.80M","-2.37%"
"01/08/2022","35.8400","38.5800","40.3200","34.0900","8.08M","-6.86%"
"01/07/2022","38.4800","40.0600","44.6700","37.7700","14.93M","-3.94%"
"01/06/2022","40.0600","38.6300","41.4100","35.5400","8.52M","3.84%"
"01/05/2022","38.5800","42.1300","43.1700","34.6700","8.72M","-8.36%"
"01/04/2022","42.1000","39.2500","43.9200","37.5100","8.86M","7.32%"
"01/03/2022","39.2300","35.5300","39.7900","34.2400","6.64M","10.35%"
"01/02/2022","35.5500","36.3000","36.8200","34.2300","3.79M","-1.90%"
"01/01/2022","36.2400","32.5000","36.9800","32.3900","6.55M","11.71%"
"12/31/2021","32.4400","30.1800","33.2600","30.1400","5.71M","7.35%"
"12/30/2021","30.2200","27.9300","30.5200","26.4600","4.69M","8.24%"
"12/29/2021","27.9200","26.5900","28.1100","25.2300","3.90M","5.12%"
"12/28/2021","26.5600","29.7100","29.7100","26.2600","3.95M","-10.51%"
"12/27/2021","29.6800","32.2300","32.6300","29.5900","2.99M","-7.63%"
"12/26/2021","32.1300","29.6600","32.2500","28.6000","3.76M","8.29%"
"12/25/2021","29.6700","26.9100","29.6700","26.6800","1.94M","10.38%"
"12/24/2021","26.8800","28.3700","29.7300","26.7800","2.26M","-5.22%"
"12/23/2021","28.3600","27.4100","28.8400","26.4300","3.83M","3.62%"
"12/22/2021","27.3700","23.6200","28.4400","23.3600","5.19M","15.93%"
"12/21/2021","23.6100","21.5400","23.6800","21.4900","1.82M","9.81%"
"12/20/2021","21.5000","22.1500","22.4300","20.7400","1.91M","-2.98%"
"12/19/2021","22.1600","23.1500","23.7100","22.0600","1.86M","-4.40%"
"12/18/2021","23.1800","21.2400","23.2300","20.9300","1.54M","9.24%"
"12/17/2021","21.2200","21.7800","22.0500","20.4000","2.17M","-2.71%"
"12/16/2021","21.8100","22.3400","23.4500","21.6800","1.93M","-2.24%"
"12/15/2021","22.3100","21.7900","22.8400","20.2400","3.12M","2.34%"
"12/14/2021","21.8000","21.7300","22.1000","20.9800","2.24M","0.23%"
"12/13/2021","21.7500","24.5000","24.9300","21.0800","3.24M","-11.19%"
"12/12/2021","24.4900","24.4300","25.2000","23.5300","2.10M","0.57%"
"12/11/2021","24.3500","22.5300","24.7400","22.0400","3.03M","8.08%"
"12/10/2021","22.5300","22.5100","23.8600","21.8600","3.03M","0.31%"
"12/09/2021","22.4600","25.3200","25.5900","22.4400","2.61M","-11.01%"
"12/08/2021","25.2400","24.3000","25.9900","22.8600","3.59M","3.87%"
"12/07/2021","24.3000","24.3400","25.4200","23.8100","3.59M","-0.29%"
"12/06/2021","24.3700","24.5400","24.8000","22.0600","5.43M","-0.85%"
"12/05/2021","24.5800","28.1900","29.1800","23.6700","5.36M","-12.87%"
"12/04/2021","28.2100","32.8400","32.9000","22.2300","13.25M","-13.63%"
"12/03/2021","32.6600","28.3900","33.5900","27.7200","10.88M","15.16%"
"12/02/2021","28.3600","26.6600","28.6000","25.6600","2.77M","6.26%"
"12/01/2021","26.6900","27.5100","28.2500","26.3800","2.24M","-2.98%"
"11/30/2021","27.5100","28.1000","29.3200","26.9900","2.61M","-2.13%"
"11/29/2021","28.1100","27.3900","28.4100","26.7400","1.74M","2.67%"
"11/28/2021","27.3800","26.7200","27.5900","24.8100","2.04M","2.24%"
"11/27/2021","26.7800","27.0600","28.0300","26.4600","1.52M","-0.70%"
"11/26/2021","26.9700","29.7600","30.2600","25.2700","4.57M","-9.34%"
"11/25/2021","29.7500","29.6200","30.8800","29.3000","1.98M","0.37%"
"11/24/2021","29.6400","32.0500","32.0500","29.2600","2.75M","-7.78%"
"11/23/2021","32.1400","32.2100","33.2000","30.7400","3.27M","0.00%"
"11/22/2021","32.1400","30.9400","33.7200","29.0300","6.62M","3.91%"
"11/21/2021","30.9300","29.4400","31.9900","28.3400","2.67M","5.24%"
"11/20/2021","29.3900","28.1300","29.8400","27.8300","1.87M","4.55%"
"11/19/2021","28.1100","26.6300","28.5300","26.0300","1.71M","5.48%"
"11/18/2021","26.6500","29.4400","29.7900","25.3200","3.43M","-9.32%"
"11/17/2021","29.3900","28.2700","29.6100","26.9400","2.84M","3.63%"
"11/16/2021","28.3600","31.4700","31.4700","27.5400","4.95M","-9.83%"
"11/15/2021","31.4500","31.9300","33.6600","31.3400","2.72M","-1.41%"
"11/14/2021","31.9000","32.5200","33.2600","31.1100","1.23M","-1.85%"
"11/13/2021","32.5000","32.0300","33.1600","31.9400","1.25M","1.40%"
"11/12/2021","32.0500","32.9000","32.9600","30.6300","2.49M","-2.82%"
"11/11/2021","32.9800","31.9900","34.0000","31.7100","2.69M","2.77%"
"11/10/2021","32.0900","35.8200","37.2700","28.8500","5.99M","-10.39%"
"11/09/2021","35.8100","36.6200","37.9300","35.5900","2.77M","-2.27%"
"11/08/2021","36.6400","35.7300","36.9300","35.0200","2.51M","2.69%"
"11/07/2021","35.6800","36.2000","36.4700","35.4900","1.29M","-1.49%"
"11/06/2021","36.2200","36.7300","37.0300","34.3400","2.21M","-1.55%"
"11/05/2021","36.7900","37.5000","38.9400","36.3600","2.07M","-2.08%"
"11/04/2021","37.5700","38.4900","39.2000","36.2300","3.17M","-2.39%"
"11/03/2021","38.4900","37.1100","38.5700","35.6100","3.64M","3.86%"
"11/02/2021","37.0600","37.3000","38.2900","36.3000","2.31M","-0.56%"
"11/01/2021","37.2700","37.2600","38.1700","34.7300","2.71M","0.08%"
"10/31/2021","37.2400","37.2800","37.7200","35.2800","2.07M","-0.03%"
"10/30/2021","37.2500","39.5400","39.5400","36.2700","2.10M","-5.65%"
"10/29/2021","39.4800","38.0200","41.0100","38.0000","3.53M","3.68%"
"10/28/2021","38.0800","36.7800","40.6000","36.1900","4.85M","3.68%"
"10/27/2021","36.7300","43.0100","43.1300","35.0700","8.37M","-14.30%"
"10/26/2021","42.8600","35.3300","43.2000","35.1000","9.42M","21.38%"
"10/25/2021","35.3100","34.3100","35.5400","34.1800","2.05M","3.06%"
"10/24/2021","34.2600","35.7100","36.0000","33.5100","2.13M","-4.03%"
"10/23/2021","35.7000","34.0600","37.1700","33.8100","3.66M","4.88%"
"10/22/2021","34.0400","34.3300","36.1200","33.6300","3.66M","-0.82%"
"10/21/2021","34.3200","35.9400","36.7900","33.9600","3.44M","-4.45%"
"10/20/2021","35.9200","34.9900","36.8600","33.5300","3.25M","2.66%"
"10/19/2021","34.9900","31.8500","35.2500","31.4700","3.86M","9.79%"
"10/18/2021","31.8700","32.4500","32.6700","31.1300","1.49M","-1.73%"
"10/17/2021","32.4300","33.1300","34.2600","31.2500","1.59M","-2.02%"
"10/16/2021","33.1000","33.0800","34.6200","32.9200","1.82M","0.15%"
"10/15/2021","33.0500","33.7900","34.1300","32.3000","2.70M","-2.28%"
"10/14/2021","33.8200","34.5600","35.6900","33.4900","3.27M","-2.11%"
"10/13/2021","34.5500","33.4800","34.8900","31.6900","4.63M","3.32%"
"10/12/2021","33.4400","32.0300","34.2600","29.9200","4.34M","4.40%"
"10/11/2021","32.0300","32.4000","34.3900","31.0300","2.40M","-1.23%"
"10/10/2021","32.4300","35.1700","35.1700","32.1700","2.98M","-7.69%"
"10/09/2021","35.1300","35.0400","36.1100","34.6300","2.15M","0.54%"
"10/08/2021","34.9400","36.6900","36.9100","34.8200","3.09M","-4.67%"
"10/07/2021","36.6500","35.1500","37.9400","33.8200","4.30M","4.24%"
"10/06/2021","35.1600","36.7200","36.8500","33.0400","4.95M","-4.40%"
"10/05/2021","36.7800","36.8100","38.2800","35.3900","3.98M","0.00%"
"10/04/2021","36.7800","38.7000","38.7900","36.0300","4.18M","-5.11%"
"10/03/2021","38.7600","38.7000","40.6600","37.8200","3.38M","0.34%"
"10/02/2021","38.6300","37.8500","41.5800","37.2000","4.19M","2.06%"
"10/01/2021","37.8500","36.1700","38.5300","34.8300","4.64M","4.47%"
"09/30/2021","36.2300","33.8400","36.2400","33.4900","3.83M","7.00%"
"09/29/2021","33.8600","33.6600","36.6500","32.7600","4.01M","0.42%"
"09/28/2021","33.7200","37.2100","37.8200","33.4000","4.55M","-9.45%"
"09/27/2021","37.2400","39.8000","40.7400","36.6600","4.37M","-6.48%"
"09/26/2021","39.8200","39.4600","41.7000","35.4400","7.58M","0.89%"
"09/25/2021","39.4700","42.5800","43.0000","38.8500","5.91M","-7.61%"
"09/24/2021","42.7200","41.4700","44.2500","35.9400","13.10M","3.11%"
"09/23/2021","41.4300","40.0300","43.3000","38.8900","11.05M","4.23%"
"09/22/2021","39.7500","30.4300","39.9500","29.4000","11.90M","30.89%"
"09/21/2021","30.3700","33.9100","37.1600","28.9300","15.21M","-10.57%"
"09/20/2021","33.9600","44.2800","44.5800","33.3900","17.49M","-23.34%"
"09/19/2021","44.3000","40.7500","44.5700","37.7700","10.15M","9.03%"
"09/18/2021","40.6300","33.4600","41.3300","32.6800","10.50M","21.46%"
"09/17/2021","33.4500","37.0600","38.0300","32.5600","7.57M","-9.81%"
"09/16/2021","37.0900","34.0900","37.0900","31.2600","8.85M","8.83%"
"09/15/2021","34.0800","34.1900","35.2900","32.7200","5.66M","0.06%"
"09/14/2021","34.0600","35.8200","37.8700","32.8600","10.30M","-4.91%"
"09/13/2021","35.8200","34.9200","38.9500","30.3700","22.22M","1.96%"
"09/12/2021","35.1300","27.2600","35.2000","26.0200","12.34M","28.63%"
"09/11/2021","27.3100","29.3900","30.8600","26.8000","8.34M","-6.76%"
"09/10/2021","29.2900","27.0200","30.4000","24.6400","18.34M","9.13%"
"09/09/2021","26.8400","20.7400","28.4300","20.4300","13.23M","30.54%"
"09/08/2021","20.5600","21.1500","21.8700","18.5200","4.71M","-1.72%"
"09/07/2021","20.9200","25.1000","27.4400","17.6200","8.46M","-16.59%"
"09/06/2021","25.0800","25.7100","27.0600","23.8500","4.27M","-2.60%"
"09/05/2021","25.7500","24.4200","26.1900","23.8100","3.42M","5.53%"
"09/04/2021","24.4000","24.1100","25.4500","23.7700","2.82M","1.16%"
"09/03/2021","24.1200","24.1600","24.9500","23.2600","3.59M","-0.04%"
"09/02/2021","24.1300","25.4300","25.7300","23.5400","3.17M","-4.59%"
"09/01/2021","25.2900","22.9000","25.9600","22.1300","7.23M","10.87%"
"08/31/2021","22.8100","22.1400","26.2100","21.6200","11.25M","2.52%"
"08/30/2021","22.2500","21.2000","23.8900","19.5300","5.88M","4.90%"
"08/29/2021","21.2100","21.3200","22.4000","20.3600","3.90M","-0.47%"
"08/28/2021","21.3100","20.4500","21.4100","19.5200","3.02M","4.26%"
"08/27/2021","20.4400","17.9400","20.5300","17.2900","3.52M","13.68%"
"08/26/2021","17.9800","20.0740","20.3200","17.7300","2.77M","-10.30%"
"08/25/2021","20.0450","19.5360","20.8490","18.6380","3.61M","2.36%"
"08/24/2021","19.5820","21.8240","21.9970","19.2350","4.19M","-10.29%"
"08/23/2021","21.8280","21.8620","23.0810","21.2900","4.57M","-0.10%"
"08/22/2021","21.8500","22.0990","24.6440","20.9880","6.81M","-1.31%"
"08/21/2021","22.1400","18.9340","23.8670","18.5350","10.58M","16.98%"
"08/20/2021","18.9270","18.6970","19.9790","18.3900","4.91M","1.23%"
"08/19/2021","18.6970","17.9640","20.3680","17.8130","10.42M","4.02%"
"08/18/2021","17.9750","16.0030","18.5410","15.0000","6.26M","12.09%"
"08/17/2021","16.0360","15.7670","17.4770","15.0740","5.72M","1.53%"
"08/16/2021","15.7940","15.9180","16.6690","15.4970","3.25M","-0.75%"
"08/15/2021","15.9140","15.5600","15.9410","14.8940","2.21M","2.32%"
"08/14/2021","15.5530","15.2140","15.7700","14.7350","2.86M","2.24%"
"08/13/2021","15.2120","14.0700","15.3320","13.8750","2.03M","8.19%"
"08/12/2021","14.0600","14.5700","15.1910","13.5490","2.35M","-3.51%"
"08/11/2021","14.5710","14.1100","15.4450","14.0940","3.35M","3.39%"
"08/10/2021","14.0930","13.6310","14.3890","13.4630","2.27M","3.19%"
"08/09/2021","13.6570","13.1740","14.0430","12.6770","2.35M","4.00%"
"08/08/2021","13.1320","13.9990","14.2400","13.0100","1.98M","-6.27%"
"08/07/2021","14.0100","13.5920","14.3420","13.4850","2.79M","3.30%"
"08/06/2021","13.5630","13.0400","14.0300","12.7350","2.51M","4.11%"
"08/05/2021","13.0270","12.8130","13.2320","12.4250","1.86M","1.77%"
"08/04/2021","12.8010","12.1240","12.9020","11.9640","1.59M","5.57%"
"08/03/2021","12.1260","12.4870","12.6450","11.7980","1.69M","-2.81%"
"08/02/2021","12.4760","12.3190","12.7580","12.1230","1.61M","1.04%"
"08/01/2021","12.3470","12.6050","13.4390","12.1690","2.91M","-1.75%"
"07/31/2021","12.5670","12.1230","12.9300","11.8800","2.70M","3.64%"
"07/30/2021","12.1260","11.7970","12.1800","11.4320","2.54M","2.82%"
"07/29/2021","11.7930","11.5890","11.8710","11.3260","2.33M","1.95%"
"07/28/2021","11.5680","11.7050","11.9480","11.3950","2.34M","-1.38%"
"07/27/2021","11.7300","11.3780","11.7890","11.0340","2.54M","3.02%"
"07/26/2021","11.3860","11.4420","12.4340","11.3430","4.24M","-0.62%"
"07/25/2021","11.4570","11.2050","11.4570","10.9900","1.49M","-1.80%"
"07/24/2021","11.6670","11.4520","11.6670","11.1550","2.34M","1.92%"
"07/23/2021","11.4470","11.3860","11.5220","10.6870","2.59M","0.57%"
"07/22/2021","11.3820","10.4600","11.6090","10.1960","3.08M","8.84%"
"07/21/2021","10.4580","9.4250","10.6930","9.1430","3.14M","10.32%"
