pval_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.09,9,0.06,-0.12601164383101848,1.1505789951010874,0.905588,-1.7386,-2.2089,76.76,-0.3704,0.7242,344.7250224818493,476.02915535377053,1056
0.09,9,0.07,-0.13758688523317159,1.2275089671280812,0.975543,-1.7793,-2.2389,79.53,-0.3854,0.7192,367.22890967581543,510.59444408878016,1057
0.09,9,0.08,-0.15361490415831666,1.335948732993335,1.068131,-1.8253,-2.283,83.2,-0.4043,0.7074,387.01918537022465,547.0859155031907,1058
0.09,9,0.09,-0.15000866036590693,1.4404044583880733,1.146064,-1.6532,-2.0778,82.7,-0.4024,0.7303,423.2605000163948,579.5695241176697,1059
0.09,9,0.1,-0.13100706817187266,1.5839407018583267,1.234768,-1.313,-1.6843,79.79,-0.3808,0.7727,463.98257746502134,600.4919425001127,1060
0.09,9,0.11,-0.11535411970807752,1.7201041634367746,1.344205,-1.0646,-1.3623,78.42,-0.3571,0.8054,497.604882836149,617.8038755719658,1061
0.09,9,0.12,-0.11792703393535685,1.7611769735996683,1.392743,-1.0629,-1.3441,80.1,-0.3571,0.8042,504.7825389668259,627.6625083274679,1062
0.09,9,0.13,-0.08547857424912256,1.7878155139164555,1.378412,-0.759,-0.9844,74.52,-0.3033,0.8551,525.7843976913999,614.8530720589856,1063
0.09,9,0.14,-0.10398147018861811,1.9038247586493497,1.479543,-0.867,-1.1157,81.53,-0.3254,0.8307,531.7711977474232,640.1198896839633,1064
0.09,9,0.15,-0.06996004836862135,1.886207704120793,1.440453,-0.5888,-0.771,73.86,-0.2691,0.8819,544.2170412052469,617.1154116053503,1065
0.09,10,0.01,-0.11705754218277711,0.8975019289205839,0.669189,-2.0704,-2.7768,76.62,-0.3434,0.6637,240.7119373295163,362.68589628397007,1066
0.09,10,0.02,-0.11295548133845848,0.933104002248984,0.696434,-1.9217,-2.5747,75.36,-0.3397,0.689,260.8072989854229,378.5069105400966,1067
0.09,10,0.03,-0.10161868016562547,1.036211063135738,0.741479,-1.5568,-2.1756,73.56,-0.3213,0.7333,291.170290343637,397.05695507621874,1068
0.09,10,0.04,-0.10217104615847382,1.094149669042567,0.800089,-1.4824,-2.0272,73.42,-0.325,0.7448,310.6457126013456,417.1079426984754,1069
0.09,10,0.05,-0.08568587955397626,1.1607544933768343,0.838009,-1.1718,-1.6232,70.05,-0.2966,0.7928,341.58628022475335,430.8709667199966,1070
0.09,10,0.06,-0.07868300102352101,1.246059121735756,0.885998,-1.0024,-1.4098,67.93,-0.2881,0.8185,369.6457567696791,451.6334438361879,1071
0.09,10,0.07,-0.09258775860420121,1.285163093168561,0.945524,-1.1437,-1.5545,72.8,-0.3083,0.7988,383.01928464352113,479.49572910909876,1072
0.09,10,0.08,-0.08307280801187447,1.3679828578831121,0.988887,-0.964,-1.3336,70.79,-0.2936,0.8276,415.4587993468027,502.02066529517583,1073
0.09,10,0.09,-0.08169828511909213,1.4396094457542885,1.06905,-0.9009,-1.2132,70.73,-0.2929,0.8381,440.6015690022367,525.7311820963307,1074
0.09,10,0.1,-0.08511969934629653,1.5525280978286067,1.15438,-0.8703,-1.1705,72.78,-0.2986,0.8394,463.6708782930043,552.3656050118453,1075
0.09,10,0.11,-0.10048768627704448,1.6294684780814817,1.240252,-0.979,-1.2862,75.67,-0.3298,0.8202,477.68662099804544,582.3947900987258,1076
0.09,10,0.12,-0.0981099202656643,1.8141828943011917,1.340768,-0.8585,-1.1616,76.84,-0.3264,0.8345,515.4215071235571,617.6520440403793,1077
0.09,10,0.13,-0.08564910667873231,1.8278862999513295,1.332434,-0.7438,-1.0204,73.51,-0.3092,0.8542,522.9088834639084,612.1552526231475,1078
0.09,10,0.14,-0.06407411817975586,1.8998404586612883,1.411626,-0.5354,-0.7205,66.46,-0.2815,0.8923,553.2279891547443,619.9932202980499,1079
0.09,10,0.15,-0.08049985668715468,1.757988798766588,1.381006,-0.7269,-0.9253,73.34,-0.2936,0.8593,512.1547480484661,596.0355987164813,1080
0.1,3,0.01,-0.12292689703719008,0.8979315907514057,0.707193,-2.1732,-2.7594,74.62,-0.3672,0.649,236.80280237041646,364.8926290831685,1081
0.1,3,0.02,-0.12738531668370975,1.0396304491084498,0.827187,-1.9451,-2.4446,75.87,-0.3751,0.6772,278.4899051725214,411.225405156947,1082
0.1,3,0.03,-0.146172839211002,1.2641400505576925,1.048636,-1.8356,-2.2128,80.7,-0.3996,0.678,320.7403577356546,473.0524561935187,1083
0.1,3,0.04,-0.13147211009443333,1.361690962023992,1.049367,-1.5327,-1.9889,78.22,-0.382,0.7367,383.3808121802309,520.3747508986305,1084
0.1,3,0.05,-0.15020635391545428,1.499760231382255,1.187347,-1.5899,-2.0082,82.12,-0.4075,0.7222,406.873885774426,563.3889065543294,1085
0.1,3,0.06,-0.17905648711238514,1.7126220260778202,1.410873,-1.6597,-2.0147,87.4,-0.4428,0.7056,447.2568964177209,633.8337559888262,1086
0.1,3,0.07,-0.1750270630657178,1.8179945726873887,1.489412,-1.5283,-1.8655,87.87,-0.4366,0.7191,466.828179109806,649.206378824284,1087
0.1,3,0.08,-0.1490557897310818,1.9693677446035018,1.53157,-1.2015,-1.5449,85.72,-0.4041,0.7581,486.7939227281646,642.1100556279517,1088
0.1,3,0.09,-0.15552180516702865,2.0454922753930656,1.619954,-1.207,-1.524,86.21,-0.4172,0.7452,473.85450150493614,635.90822248898,1089
0.1,3,0.1,-0.13157133595151196,2.0452160828730865,1.608731,-1.0212,-1.2983,84.18,-0.3798,0.7766,476.66139749515804,613.7587295566334,1090
0.1,3,0.11,-0.10596311402270679,2.031298119149319,1.585586,-0.8281,-1.0609,80.86,-0.3387,0.8054,456.8554272299682,567.2689920416285,1091
0.1,3,0.12,-0.07751758435131888,2.016497423209204,1.553659,-0.6102,-0.792,78.11,-0.2806,0.8435,435.50353016491033,516.2768530589847,1092
0.1,3,0.13,-0.08361055606749145,2.032609208988449,1.558278,-0.653,-0.8518,78.53,-0.2949,0.8288,421.88029174754627,509.0024911698723,1093
0.1,3,0.14,-0.07986537696719942,2.0988457810586705,1.613788,-0.6041,-0.7856,77.07,-0.2948,0.8292,403.92657830595243,487.14630110577417,1094
0.1,3,0.15,-0.06728878938722309,2.1525278645725816,1.65084,-0.4962,-0.6471,75.2,-0.2722,0.8519,403.26207163379684,473.3769901752832,1095
0.1,4,0.01,-0.1297885982600176,0.8442604779073117,0.700049,-2.4404,-2.9431,75.37,-0.379,0.619,219.72458795755568,354.964307344494,1096
0.1,4,0.02,-0.13476921295986533,1.004517835635185,0.839192,-2.1298,-2.5494,77.41,-0.384,0.6486,259.14507361954475,399.57459352372445,1097
0.1,4,0.03,-0.1467804367859704,1.1460650284512572,0.965874,-2.0331,-2.4124,80.52,-0.3986,0.6611,298.3354716753018,451.280686806283,1098
0.1,4,0.04,-0.15288897221171915,1.3332779656826217,1.105807,-1.8204,-2.1948,82.7,-0.4054,0.6876,350.59398608772074,509.90429513233215,1099
0.1,4,0.05,-0.1356571895188599,1.4158977316716947,1.12691,-1.5209,-1.911,79.56,-0.3866,0.7382,398.5310407137948,539.8858321924469,1100
0.1,4,0.06,-0.15148596636185702,1.5942417817658694,1.268003,-1.5084,-1.8965,84.96,-0.3994,0.7367,441.6364146896939,599.4847916387489,1101
0.1,4,0.07,-0.1483861513174983,1.761450935484476,1.397429,-1.3373,-1.6856,86.45,-0.3921,0.7627,496.9433790969437,651.561748769777,1102
0.1,4,0.08,-0.12853394764350717,1.9443479213283752,1.476757,-1.0494,-1.3817,83.95,-0.3701,0.7975,527.6244171812222,661.5567906257568,1103
0.1,4,0.09,-0.1053317631984861,1.9255636963510985,1.453609,-0.8684,-1.1503,79.87,-0.3361,0.8254,518.9913717260372,628.7470689788597,1104
0.1,4,0.1,-0.11397445527770822,1.993047002309968,1.515052,-0.9078,-1.1942,83.4,-0.3438,0.8173,531.2481174641684,650.0094998635402,1105
0.1,4,0.11,-0.10418462082443962,2.151936132348034,1.636571,-0.7686,-1.0106,82.73,-0.3326,0.8339,544.909918214155,653.470293113221,1106
0.1,4,0.12,-0.09186845231677321,2.3220866772165256,1.844405,-0.628,-0.7907,87.0,-0.3004,0.8452,522.4957692828568,618.2226965969345,1107
0.1,4,0.13,-0.0660117899597281,2.3031394741125375,1.833624,-0.455,-0.5715,81.89,-0.2576,0.8758,484.8381243469957,553.6224094850323,1108
0.1,4,0.14,-0.0881619947871198,2.3489169486307806,1.88076,-0.5958,-0.7441,86.27,-0.2966,0.8348,464.1076005038432,555.972399072022,1109
0.1,4,0.15,-0.052457416295214394,2.2268552390156513,1.744178,-0.374,-0.4774,77.39,-0.232,0.8889,437.49945589714656,492.16008367676,1110
0.1,5,0.01,-0.07483619590177355,0.8312153785794449,0.614089,-1.4292,-1.9346,61.92,-0.2893,0.7613,248.73349258160385,326.71280871125197,1111
0.1,5,0.02,-0.07420496021273455,0.9211942419916105,0.669221,-1.2787,-1.7602,61.07,-0.2938,0.7826,278.33245122133155,355.65401976300103,1112
0.1,5,0.03,-0.0673984927084985,1.0438037274062908,0.747818,-1.025,-1.4307,59.4,-0.2824,0.8211,322.31768188270047,392.54691128495597,1113
0.1,5,0.04,-0.08351683120131663,1.154843443420959,0.859673,-1.148,-1.5422,66.69,-0.3049,0.8002,348.56271865561354,435.58725676738544,1114
0.1,5,0.05,-0.10173697123407009,1.3213651756497775,1.0434,-1.2222,-1.5478,72.5,-0.3357,0.7781,371.69460377101655,477.7045277969176,1115
0.1,5,0.06,-0.08578193056782991,1.4547657071639657,1.11826,-0.9361,-1.2177,70.48,-0.3064,0.8267,426.3511456174202,515.7359172690989,1116
0.1,5,0.07,-0.1028298608176739,1.7685699520561786,1.442521,-0.923,-1.1316,79.46,-0.3274,0.8136,467.7431910373825,574.8919060093987,1117
0.1,5,0.08,-0.09437479263833476,1.867976994417139,1.505032,-0.802,-0.9954,77.47,-0.3197,0.8339,493.71317946165016,592.0517133907949,1118
0.1,5,0.09,-0.08945814149395302,1.922727700642414,1.54143,-0.7386,-0.9213,76.31,-0.3149,0.8465,513.9965162007386,607.2118996374377,1119
0.1,5,0.1,-0.09882443306595945,1.9906052245389918,1.584938,-0.7881,-0.9898,79.24,-0.3287,0.8367,527.7063714865848,630.6814307413144,1120
0.1,5,0.11,-0.0872713971609792,2.2026523249133416,1.766783,-0.629,-0.7841,79.0,-0.3134,0.8608,562.5048586963532,653.4416545380934,1121
0.1,5,0.12,-0.05931828166187026,2.253723668362749,1.773739,-0.4178,-0.5309,73.95,-0.2635,0.9029,574.8749585984782,636.684608090147,1122
0.1,5,0.13,-0.07445824550756816,2.3485067272471207,1.823495,-0.5033,-0.6482,78.97,-0.29,0.8818,578.6992491052674,656.2847409241533,1123
0.1,5,0.14,-0.05609134444825311,2.3759652502997475,1.830284,-0.3748,-0.4865,78.08,-0.2482,0.9081,577.6008284085555,636.0480093236351,1124
0.1,5,0.15,-0.07897700477022038,2.36569739236052,1.832248,-0.53,-0.6843,80.27,-0.2972,0.8659,531.448567002565,613.7426059731347,1125
0.1,6,0.01,-0.09368960594019288,0.829719374379075,0.606006,-1.7925,-2.4542,69.57,-0.3122,0.7075,236.17739174689044,333.80196113657144,1126
0.1,6,0.02,-0.09477649772510204,0.8987199363020344,0.666205,-1.6741,-2.2584,70.29,-0.3137,0.7251,260.533166724206,359.2902773537623,1127
0.1,6,0.03,-0.0872559615550095,1.0039949905623096,0.734726,-1.3796,-1.8853,68.58,-0.3027,0.7671,299.5030252079599,390.4237371482798,1128
0.1,6,0.04,-0.08742985389756874,1.0869618860238488,0.787009,-1.2769,-1.7635,69.66,-0.3009,0.7796,322.20736794277013,413.3092757040368,1129
0.1,6,0.05,-0.09927366617213326,1.258586020759975,0.924076,-1.2521,-1.7054,73.65,-0.3215,0.7743,354.9033251254784,458.3464852768412,1130
0.1,6,0.06,-0.11094266618900565,1.431599816026912,1.075616,-1.2302,-1.6374,77.18,-0.3411,0.7728,393.255462576741,508.85772074568496,1131
0.1,6,0.07,-0.10722264393744707,1.778502416012577,1.430492,-0.957,-1.1899,78.73,-0.3411,0.8003,447.7153132664133,559.4413082492332,1132
0.1,6,0.08,-0.10050046315499823,1.7771781182808972,1.449675,-0.8977,-1.1005,78.17,-0.3276,0.8151,461.78989959618883,566.5113822036969,1133
0.1,6,0.09,-0.09017473275286293,1.9715169304718931,1.594423,-0.7261,-0.8978,80.49,-0.3028,0.8472,520.8708833257981,614.8329548542813,1134
0.1,6,0.1,-0.10704569528573657,2.034098814206525,1.667083,-0.8354,-1.0193,82.68,-0.3359,0.825,525.7599147496367,637.3015292373741,1135
0.1,6,0.11,-0.10015414178117846,2.095621151539369,1.704962,-0.7587,-0.9325,81.8,-0.3269,0.8372,536.541136501584,640.9017522375718,1136
0.1,6,0.12,-0.06789800869564301,2.1389334620849203,1.704034,-0.5039,-0.6325,78.06,-0.2652,0.8844,541.0142923445444,611.7640174054043,1137
0.1,6,0.13,-0.05755053358473224,2.1754450239303145,1.725525,-0.42,-0.5295,75.52,-0.2484,0.9024,554.479956993635,614.447612988926,1138
0.1,6,0.14,-0.07519560289262664,2.250573615604581,1.808012,-0.5304,-0.6602,77.59,-0.292,0.8736,541.6918634151164,620.0456816292333,1139
0.1,6,0.15,-0.07754936009754636,2.2440765777229705,1.803933,-0.5486,-0.6824,76.78,-0.3006,0.8634,510.8082748269174,591.6147080485607,1140
0.1,7,0.01,-0.1270157113115537,0.881163385542232,0.714997,-2.2882,-2.82,75.24,-0.3738,0.6305,225.86151395027875,358.21188513691766,1141
0.1,7,0.02,-0.12793659874347602,0.9461804970600283,0.759276,-2.1465,-2.6748,75.5,-0.3761,0.6495,247.0202656495445,380.33020154024643,1142
0.1,7,0.03,-0.13445934439118878,1.0091127052967965,0.815441,-2.1152,-2.6176,77.35,-0.3837,0.6554,266.4529783046464,406.55961516026514,1143
0.1,7,0.04,-0.13005965806133266,1.0521466466511027,0.830062,-1.9623,-2.4873,76.5,-0.3786,0.6825,291.3290357947631,426.85119949467173,1144
0.1,7,0.05,-0.13659882791392702,1.1540911967409073,0.914692,-1.8789,-2.3707,78.38,-0.3869,0.6891,315.42136765742185,457.75734634373373,1145
0.1,7,0.06,-0.13766920733507143,1.2778284628512961,0.998323,-1.7103,-2.1891,78.86,-0.3903,0.7057,343.98517649243746,487.43649053558187,1146
0.1,7,0.07,-0.1567598475071758,1.4829852093169915,1.198994,-1.678,-2.0755,83.27,-0.4147,0.7012,383.3430994392457,546.6868605417229,1147
0.1,7,0.08,-0.18975920920466272,1.7928186545387494,1.533111,-1.6802,-1.9649,89.27,-0.4556,0.6746,409.9003310683682,607.6294270596268,1148
0.1,7,0.09,-0.18923973270707167,1.8563502460192283,1.575746,-1.6183,-1.9065,89.38,-0.4561,0.6873,433.3285546007067,630.5163560814755,1149
0.1,7,0.1,-0.1537266595797052,1.8325653514192606,1.542919,-1.3316,-1.5816,84.54,-0.4157,0.7421,460.9031110287107,621.0862903107635,1150
0.1,7,0.11,-0.13598620872017805,1.8642623178526725,1.566227,-1.1579,-1.3783,81.53,-0.3959,0.7742,485.7358502600505,627.433479746476,1151
0.1,7,0.12,-0.12459735614120883,1.8995744869116125,1.605534,-1.0412,-1.2319,79.36,-0.3834,0.7908,490.7871831628283,620.617628261968,1152
0.1,7,0.13,-0.13084321669239368,2.0785123311107383,1.754733,-0.9993,-1.1837,81.41,-0.395,0.7932,522.9333611108028,659.2719929042769,1153
0.1,7,0.14,-0.12533243808254213,2.114374369789115,1.776183,-0.941,-1.1201,81.15,-0.3862,0.8017,527.8417012134115,658.4381016954204,1154
0.1,7,0.15,-0.12919917377286613,2.112394453134289,1.783043,-0.9709,-1.1503,82.09,-0.3898,0.7943,519.8856381943841,654.5111772657106,1155
0.1,8,0.01,-0.14006281358412342,0.9163819867693086,0.734136,-2.4263,-3.0286,79.47,-0.3838,0.6042,222.832764254547,368.7782160092036,1156
0.1,8,0.02,-0.13587123082756106,0.9926372708840447,0.782251,-2.1729,-2.7573,78.44,-0.3811,0.6362,247.56872762959466,389.1465501519133,1157
0.1,8,0.03,-0.14002508590671792,1.035214974230215,0.828395,-2.1472,-2.6833,79.45,-0.3864,0.6442,264.13947180746965,410.04561132226974,1158
0.1,8,0.04,-0.14530225835858124,1.0994133594413806,0.877983,-2.098,-2.6272,80.76,-0.393,0.6541,286.35805829739434,437.7630115070359,1159
0.1,8,0.05,-0.14854945185474072,1.172975045377557,0.945241,-2.0104,-2.4948,81.65,-0.3973,0.669,312.87464447790126,467.66317331054114,1160
0.1,8,0.06,-0.14799779395955875,1.2628090745909883,1.014332,-1.8604,-2.3162,81.69,-0.3982,0.688,340.06557814431994,494.2792794501801,1161
0.1,8,0.07,-0.16342957895436888,1.3840771275144679,1.15406,-1.8744,-2.248,84.76,-0.4176,0.6767,356.3648033166606,526.6584245871129,1162
0.1,8,0.08,-0.15462476460797667,1.5119300600233345,1.233392,-1.6235,-1.9901,83.73,-0.4091,0.7119,398.166189441505,559.2851941630167,1163
0.1,8,0.09,-0.16855361111524125,1.7743698004661266,1.502945,-1.508,-1.7803,86.8,-0.4303,0.7099,429.70097571727337,605.3338384993548,1164
0.1,8,0.1,-0.19172614676898758,1.923165793504077,1.63467,-1.5826,-1.8619,89.96,-0.4595,0.7003,466.8153549447736,666.5939998780586,1165
0.1,8,0.11,-0.16242641677734082,1.9456467304678136,1.656593,-1.3252,-1.5565,86.41,-0.4272,0.7414,485.3513004199995,654.5996267019887,1166
0.1,8,0.12,-0.1657170598243643,2.0191516591959062,1.71828,-1.3029,-1.531,87.07,-0.4327,0.7449,504.1232920494477,676.8004683864353,1167
0.1,8,0.13,-0.17582330108257752,2.1417498449646266,1.773853,-1.3032,-1.5735,88.66,-0.4468,0.7311,498.14536642192684,681.3532461499726,1168
0.1,8,0.14,-0.16070838175611102,2.0863122773760066,1.757464,-1.2228,-1.4516,86.44,-0.4291,0.7475,495.8457256949482,663.3038594848159,1169
0.1,8,0.15,-0.1468569868597829,2.1138453291708412,1.769501,-1.1029,-1.3175,84.38,-0.4142,0.7699,512.1291513593083,665.1541316672019,1170
0.1,9,0.01,-0.10830954027740355,0.7996173802652636,0.611196,-2.1502,-2.8131,71.54,-0.3426,0.6715,230.6669093562454,343.52545032529986,1171
0.1,9,0.02,-0.1073864235514817,0.8614814057677311,0.650443,-1.9788,-2.6208,71.0,-0.3441,0.6922,251.67875340109882,363.5754067417428,1172
0.1,9,0.03,-0.10865024513409596,0.9386493157022333,0.713505,-1.8375,-2.4173,71.71,-0.3459,0.7099,276.9777375431147,390.1912929728427,1173
0.1,9,0.04,-0.11460679006533527,1.0212452415221687,0.794553,-1.7815,-2.2897,73.79,-0.3534,0.7167,302.0463794622244,421.46665471030377,1174
0.1,9,0.05,-0.12446497255737309,1.0873988410529114,0.848578,-1.817,-2.3284,76.84,-0.3646,0.712,320.6290198850278,450.32152128981056,1175
0.1,9,0.06,-0.13460875085230445,1.1621541403517253,0.928446,-1.8387,-2.3015,78.55,-0.3819,0.7073,338.92979498406714,479.1921133721685,1176
0.1,9,0.07,-0.1441713669936387,1.2377939483601135,0.994155,-1.849,-2.3021,80.76,-0.394,0.7063,361.2542583261676,511.4808227335391,1177
0.1,9,0.08,-0.15928605891453634,1.3571968972088824,1.104494,-1.8631,-2.2894,84.16,-0.4116,0.6955,379.16254980664695,545.1386231955939,1178
0.1,9,0.09,-0.15800702690096374,1.4622397762279908,1.17987,-1.7154,-2.1259,84.19,-0.4119,0.7185,420.2554034755296,584.8987255063338,1179
0.1,9,0.1,-0.15574735565412046,1.8034590048108838,1.511692,-1.3709,-1.6355,85.16,-0.4154,0.7414,465.2200847868886,627.5088293784822,1180
0.1,9,0.11,-0.14770496580113504,1.922589662702805,1.603128,-1.2196,-1.4626,85.33,-0.4035,0.7639,497.84962777041704,651.7582021351998,1181
0.1,9,0.12,-0.1606859578606985,1.9660979200374116,1.655598,-1.2974,-1.5407,87.97,-0.417,0.7499,501.9410726068781,669.375840697726,1182
0.1,9,0.13,-0.12529812038714136,2.0072182696355383,1.654422,-0.9909,-1.2023,84.65,-0.3652,0.8023,529.6867439621092,660.2473854055106,1183
0.1,9,0.14,-0.1411774993793211,2.11530130091014,1.744838,-1.0595,-1.2844,88.46,-0.3843,0.7851,537.509729622038,684.6166839752906,1184
0.1,9,0.15,-0.11772142585249287,2.1377146075000497,1.753853,-0.8742,-1.0655,85.66,-0.3509,0.8188,554.3582581189237,677.0239838572213,1185
0.1,10,0.01,-0.11734355148725108,0.8541401460404552,0.640243,-2.1809,-2.9095,76.01,-0.3459,0.6531,230.17140689113359,352.44338754084924,1186
0.1,10,0.02,-0.11412284071085496,0.8887675071648239,0.667472,-2.0384,-2.7142,74.97,-0.3434,0.6758,247.85560555998788,366.7716055806987,1187
0.1,10,0.03,-0.10442923104735855,0.9876324193304796,0.712925,-1.6785,-2.3253,73.47,-0.3277,0.7181,277.182111055929,385.99736980727664,1188
0.1,10,0.04,-0.10375030404535095,1.0337402977345331,0.763239,-1.5932,-2.1579,72.91,-0.3298,0.7326,296.2318198331036,404.3396366483593,1189
0.1,10,0.05,-0.08821361661874774,1.0983574229999529,0.799387,-1.2749,-1.7518,70.21,-0.3011,0.78,325.8398033884729,417.7583919052081,1190
0.1,10,0.06,-0.0837918340042661,1.1879064153552699,0.850159,-1.1197,-1.5646,68.97,-0.2967,0.8027,355.17232790751024,442.4834189399554,1191
0.1,10,0.07,-0.09849779586488445,1.2272653449791469,0.910944,-1.2741,-1.7165,73.91,-0.3173,0.7817,367.5650694779472,470.19977276915677,1192
0.1,10,0.08,-0.09278404307152988,1.298273451806389,0.959229,-1.1345,-1.5355,73.29,-0.3073,0.8035,395.4565827986462,492.1375556791804,1193
0.1,10,0.09,-0.09251393313506451,1.37732222567866,1.03106,-1.0663,-1.4244,73.87,-0.307,0.8135,420.45423666874535,516.8537549954827,1194
0.1,10,0.1,-0.09691141284043955,1.5121078529210292,1.124419,-1.0174,-1.3682,75.8,-0.3154,0.8159,447.5785734740433,548.5602656537812,1195
0.1,10,0.11,-0.11361569854458183,1.5893419799932567,1.211711,-1.1348,-1.4885,78.59,-0.3471,0.7955,460.4410532398079,578.828611123262,1196
0.1,10,0.12,-0.12203101725035442,1.8107464564487363,1.367799,-1.0698,-1.4163,81.9,-0.3598,0.796,496.1172886504754,623.2736086253448,1197
0.1,10,0.13,-0.10038473810798627,1.8361351965916441,1.360119,-0.8679,-1.1716,77.28,-0.3311,0.83,510.5860630622267,615.1869601707483,1198
0.1,10,0.14,-0.08594195049013659,1.9071553748558057,1.437947,-0.7154,-0.9488,73.22,-0.3156,0.8587,544.0295709455177,633.58108335624,1199
0.1,10,0.15,-0.12455255654486468,1.9695718145125602,1.649848,-1.0039,-1.1984,82.99,-0.3695,0.7985,514.2891004433898,644.0728643631389,1200
